DÖNEM,DERS,DERS NO,BÖLÜM,GÜN,BAŞLANGIÇ SAATİ,BİTİŞ SAATİ,ODA KODU
201710,ENG,B1,M6,Salı,15:45,16:35,CK.SCOLA.218
201710,ENG,B1,M6,Salı,15:45,16:35,CK.SCOLA.218
201710,ENG,B1,M6,Salı,14:45,15:35,CK.SCOLA.218
201710,ENG,B1,M6,Salı,14:45,15:35,CK.SCOLA.218
201710,ENG,B1,M6,Cuma,09:45,10:35,CK.SCOLA.218
201710,ENG,B2,M8,Pazartesi,15:45,16:35,CK.SCOLA.301
201710,ENG,B2,M8,Pazartesi,14:45,15:35,CK.SCOLA.301
201710,ENG,B2,M8,Pazartesi,13:45,14:35,CK.SCOLA.301
201710,ENG,B2,M8,Pazartesi,12:45,13:35,CK.SCOLA.301
201710,ENG,B1,M8,Perşembe,15:45,16:35,CK.SCOLA.301
201710,ENG,B1,M8,Perşembe,14:45,15:35,CK.SCOLA.301
201710,ENG,B1,M8,Perşembe,13:45,14:35,CK.SCOLA.301
201710,ENG,B1,M8,Perşembe,12:45,13:35,CK.SCOLA.301
201710,ENG,B1,M8,Çarşamba,11:45,12:35,CK.SCOLA.301
201710,ENG,B1,M8,Çarşamba,10:45,11:35,CK.SCOLA.301
201710,ENG,B1,M8,Çarşamba,09:45,10:35,CK.SCOLA.301
201710,ENG,B1,M8,Çarşamba,08:40,09:30,CK.SCOLA.301
201710,ENG,B1,M8,Cuma,11:45,12:35,CK.SCOLA.301
201710,ENG,B1,M8,Cuma,10:45,11:35,CK.SCOLA.301
201710,ENG,B1,M8,Cuma,09:45,10:35,CK.SCOLA.301
201710,ENG,B1,M8,Cuma,08:40,09:30,CK.SCOLA.301
201710,ENG,B1,M8,Salı,15:45,16:35,CK.SCOLA.301
201710,ENG,B1,M8,Salı,14:45,15:35,CK.SCOLA.301
201710,ENG,B1,M8,Salı,13:45,14:35,CK.SCOLA.301
201710,ENG,B1,M8,Salı,12:45,13:35,CK.SCOLA.301
201710,ENG,B1,M8,Pazartesi,11:45,12:35,CK.SCOLA.301
201710,ENG,B1,M8,Pazartesi,10:45,11:35,CK.SCOLA.301
201710,ENG,B1,M8,Pazartesi,09:45,10:35,CK.SCOLA.301
201710,ENG,B1,M8,Pazartesi,08:40,09:30,CK.SCOLA.301
201710,ENG,A2,M18,Cuma,11:45,12:35,CK.SCOLA.208
201710,ENG,A2,M18,Cuma,10:45,11:35,CK.SCOLA.208
201710,ENG,A2,M18,Cuma,09:45,10:35,CK.SCOLA.208
201710,ENG,A2,M18,Cuma,08:40,09:30,CK.SCOLA.208
201710,ENG,A2,M18,Perşembe,15:45,16:35,CK.SCOLA.208
201710,ENG,A2,M18,Perşembe,14:45,15:35,CK.SCOLA.208
201710,ENG,A2,M18,Perşembe,13:45,14:35,CK.SCOLA.208
201710,ENG,A2,M18,Perşembe,12:45,13:35,CK.SCOLA.208
201710,ENG,A2,M18,Perşembe,10:45,11:35,CK.SCOLA.208
201710,ENG,A2,M18,Çarşamba,11:45,12:35,CK.SCOLA.208
201710,ENG,A2,M18,Çarşamba,10:45,11:35,CK.SCOLA.208
201710,ENG,A2,M18,Çarşamba,09:45,10:35,CK.SCOLA.208
201710,ENG,A2,M18,Çarşamba,08:40,09:30,CK.SCOLA.208
201710,ENG,A2,M18,Salı,15:45,16:35,CK.SCOLA.208
201710,ENG,A2,M18,Salı,14:45,15:35,CK.SCOLA.208
201710,ENG,A2,M18,Salı,13:45,14:35,CK.SCOLA.208
201710,ENG,A2,M18,Salı,12:45,13:35,CK.SCOLA.208
201710,ENG,A2,M18,Salı,10:45,11:35,CK.SCOLA.208
201710,ENG,A2,M18,Pazartesi,11:45,12:35,CK.SCOLA.208
201710,ENG,A2,M18,Pazartesi,10:45,11:35,CK.SCOLA.208
201710,ENG,A2,M18,Pazartesi,09:45,10:35,CK.SCOLA.208
201710,ENG,A2,M18,Pazartesi,08:40,09:30,CK.SCOLA.208
201710,ENG,A2,M19,Perşembe,10:45,11:35,CK.SCOLA.210
201710,ENG,A2,M19,Perşembe,15:45,16:35,CK.SCOLA.210
201710,ENG,A2,M19,Perşembe,14:45,15:35,CK.SCOLA.210
201710,ENG,A2,M19,Perşembe,13:45,14:35,CK.SCOLA.210
201710,ENG,A2,M19,Perşembe,12:45,13:35,CK.SCOLA.210
201710,ENG,A2,M19,Çarşamba,11:45,12:35,CK.SCOLA.210
201710,ENG,A2,M19,Çarşamba,10:45,11:35,CK.SCOLA.210
201710,ENG,A2,M19,Çarşamba,09:45,10:35,CK.SCOLA.210
201710,ENG,A2,M19,Çarşamba,08:40,09:30,CK.SCOLA.210
201710,ENG,A2,M19,Cuma,11:45,12:35,CK.SCOLA.210
201710,ENG,A2,M19,Cuma,10:45,11:35,CK.SCOLA.210
201710,ENG,A2,M19,Cuma,09:45,10:35,CK.SCOLA.210
201710,ENG,A2,M19,Cuma,08:40,09:30,CK.SCOLA.210
201710,ENG,A2,M19,Salı,15:45,16:35,CK.SCOLA.210
201710,ENG,A2,M19,Salı,14:45,15:35,CK.SCOLA.210
201710,ENG,A2,M19,Salı,13:45,14:35,CK.SCOLA.210
201710,ENG,A2,M19,Salı,12:45,13:35,CK.SCOLA.210
201710,ENG,A2,M19,Salı,10:45,11:35,CK.SCOLA.210
201710,ENG,A2,M19,Pazartesi,11:45,12:35,CK.SCOLA.210
201710,ENG,A2,M19,Pazartesi,10:45,11:35,CK.SCOLA.210
201710,ENG,A2,M19,Pazartesi,09:45,10:35,CK.SCOLA.210
201710,ENG,A2,M19,Pazartesi,08:40,09:30,CK.SCOLA.210
201710,ENG,B2,M10,Perşembe,11:45,12:35,CK.SCOLA.303
201710,ENG,B2,M10,Perşembe,10:45,11:35,CK.SCOLA.303
201710,ENG,B2,M10,Perşembe,09:45,10:35,CK.SCOLA.303
201710,ENG,B2,M10,Perşembe,08:40,09:30,CK.SCOLA.303
201710,ENG,B2,M10,Çarşamba,15:45,16:35,CK.SCOLA.303
201710,ENG,B2,M10,Çarşamba,14:45,15:35,CK.SCOLA.303
201710,ENG,B2,M10,Çarşamba,13:45,14:35,CK.SCOLA.303
201710,ENG,B2,M10,Çarşamba,12:45,13:35,CK.SCOLA.303
201710,ENG,B2,M10,Cuma,15:45,16:35,CK.SCOLA.303
201710,ENG,B2,M10,Cuma,14:45,15:35,CK.SCOLA.303
201710,ENG,B2,M10,Cuma,13:45,14:35,CK.SCOLA.303
201710,ENG,B2,M10,Cuma,12:45,13:35,CK.SCOLA.303
201710,ENG,B2,M10,Salı,11:45,12:35,CK.SCOLA.303
201710,ENG,B2,M10,Salı,10:45,11:35,CK.SCOLA.303
201710,ENG,B2,M10,Salı,09:45,10:35,CK.SCOLA.303
201710,ENG,B2,M10,Salı,08:40,09:30,CK.SCOLA.303
201710,ENG,B2,M10,Pazartesi,15:45,16:35,CK.SCOLA.303
201710,ENG,B2,M10,Pazartesi,14:45,15:35,CK.SCOLA.303
201710,ENG,B2,M10,Pazartesi,13:45,14:35,CK.SCOLA.303
201710,ENG,B2,M10,Pazartesi,12:45,13:35,CK.SCOLA.303
201710,ENG,B1,M10,Perşembe,15:45,16:35,CK.SCOLA.303
201710,ENG,B1,M10,Perşembe,14:45,15:35,CK.SCOLA.303
201710,ENG,B1,M10,Perşembe,13:45,14:35,CK.SCOLA.303
201710,ENG,B1,M10,Perşembe,12:45,13:35,CK.SCOLA.303
201710,ENG,B1,M10,Çarşamba,11:45,12:35,CK.SCOLA.303
201710,ENG,B1,M10,Çarşamba,10:45,11:35,CK.SCOLA.303
201710,ENG,B1,M10,Çarşamba,09:45,10:35,CK.SCOLA.303
201710,ENG,B1,M10,Çarşamba,08:40,09:30,CK.SCOLA.303
201710,ENG,B1,M10,Cuma,11:45,12:35,CK.SCOLA.303
201710,ENG,B1,M10,Cuma,10:45,11:35,CK.SCOLA.303
201710,ENG,B1,M10,Cuma,09:45,10:35,CK.SCOLA.303
201710,ENG,B1,M10,Cuma,08:40,09:30,CK.SCOLA.303
201710,ENG,B1,M10,Salı,15:45,16:35,CK.SCOLA.303
201710,ENG,B1,M10,Salı,14:45,15:35,CK.SCOLA.303
201710,ENG,B1,M10,Salı,13:45,14:35,CK.SCOLA.303
201710,ENG,B1,M10,Salı,12:45,13:35,CK.SCOLA.303
